id,ser1,age,longitude,latitude,ser2,ser3
19667,0,29,6.796254053999999,5.721178843,1,1
19668,0,30,6.796254053999999,5.721178843,1,0
19669,1,36,6.796254053999999,5.721178843,0,1
19670,1,33,6.796254053999999,5.721178843,0,0
19671,0,32,6.796254053999999,5.721178843,0,0
19672,0,26,6.796254053999999,5.721178843,0,1
19673,1,37,6.796254053999999,5.721178843,0,0
19674,1,31,6.796254053999999,5.721178843,0,0
19675,0,38,6.796254053999999,5.721178843,1,0
19676,1,31,6.796254053999999,5.721178843,0,0
19677,1,34,6.796254053999999,5.721178843,1,1
19678,0,29,6.796254053999999,5.721178843,1,1
19679,1,31,6.796254053999999,5.721178843,0,1
19680,1,32,6.796254053999999,5.721178843,0,1
19681,1,34,6.796254053999999,5.721178843,0,0
19682,1,36,6.796254053999999,5.721178843,1,1
19683,0,25,6.886817835,5.578586644,1,1
19684,0,29,6.886817835,5.578586644,0,0
19685,0,28,6.886817835,5.578586644,0,1
19686,1,30,6.886817835,5.578586644,1,0
19687,1,40,6.886817835,5.578586644,0,1
19688,0,26,6.886817835,5.578586644,0,0
19689,0,37,6.886817835,5.578586644,0,1
19690,0,35,6.886817835,5.578586644,0,1
19691,1,30,6.886817835,5.578586644,1,0
19692,0,25,6.886817835,5.578586644,0,1
19693,0,37,6.886817835,5.578586644,1,0
19694,1,39,6.886817835,5.578586644,0,1
19695,0,33,6.886817835,5.578586644,0,1
19696,1,28,6.886817835,5.578586644,0,1
19697,0,37,7.080689812,5.637988827,0,0
19698,1,37,7.080689812,5.637988827,1,1
19699,1,29,7.083956956000001,5.58687647,1,1
19700,0,25,7.083956956000001,5.58687647,1,0
19701,1,35,7.083956956000001,5.58687647,1,0
19702,1,34,7.083956956000001,5.58687647,1,0
19703,1,31,6.99376154,5.6235241160000005,0,0
19704,1,29,6.99376154,5.6235241160000005,0,1
19705,1,29,6.99376154,5.6235241160000005,1,0
19706,1,24,6.99376154,5.6235241160000005,0,1
19707,1,33,6.99376154,5.6235241160000005,0,0
19708,1,34,6.99376154,5.6235241160000005,0,1
19709,1,29,6.99376154,5.6235241160000005,1,1
19710,1,35,6.99376154,5.6235241160000005,1,1
19711,1,33,6.99376154,5.6235241160000005,1,1
19712,1,30,6.99376154,5.6235241160000005,1,1
19713,0,29,6.99376154,5.6235241160000005,1,1
19714,1,37,6.99376154,5.6235241160000005,1,0
19715,0,30,6.99376154,5.6235241160000005,1,0
19716,0,35,6.99376154,5.6235241160000005,1,0
19717,1,30,6.941329301000001,5.549987121,1,1
19718,1,37,6.941329301000001,5.549987121,1,0
19719,1,29,6.941329301000001,5.549987121,0,0
19720,1,37,6.941329301000001,5.549987121,0,1
19721,1,36,6.941329301000001,5.549987121,1,1
19722,1,34,6.941329301000001,5.549987121,1,1
19723,0,28,6.941329301000001,5.549987121,0,1
19724,0,29,6.941329301000001,5.549987121,1,0
19725,1,36,6.941329301000001,5.549987121,0,1
19726,1,39,6.941329301000001,5.549987121,1,1
19727,1,28,6.941329301000001,5.549987121,0,1
19728,1,36,6.941329301000001,5.549987121,0,0
19729,0,26,6.941329301000001,5.549987121,0,1
19730,1,24,6.941329301000001,5.549987121,1,0
19731,1,38,6.941329301000001,5.549987121,1,0
19732,1,36,6.941329301000001,5.549987121,0,0
19733,1,35,6.941329301000001,5.549987121,0,0
19734,0,35,6.941329301000001,5.549987121,0,1
19735,0,34,6.941329301000001,5.549987121,0,1
19736,0,32,6.941329301000001,5.549987121,1,0
19737,1,37,6.941329301000001,5.549987121,1,0
19738,0,29,6.941329301000001,5.549987121,0,0
19739,1,39,6.941329301000001,5.549987121,0,0
19740,1,32,6.941329301000001,5.549987121,1,1
19741,0,29,6.941329301000001,5.549987121,0,1
19742,1,35,6.941329301000001,5.549987121,0,1
19743,0,31,6.941329301000001,5.549987121,0,1
19744,1,32,6.941329301000001,5.549987121,1,0
19745,1,34,6.941329301000001,5.549987121,1,0
19746,0,29,6.941329301000001,5.549987121,0,1
19747,0,29,7.053545237000001,5.52574656,1,0
19748,0,32,7.053545237000001,5.52574656,1,0
19749,1,31,7.053545237000001,5.52574656,1,1
19750,0,30,7.053545237000001,5.52574656,1,0
19751,1,40,7.053545237000001,5.52574656,1,1
19752,1,37,7.053545237000001,5.52574656,1,0
19753,0,24,7.053545237000001,5.52574656,1,1
19754,0,25,7.038724103,5.581920791,1,1
19755,0,28,7.038724103,5.581920791,0,1
19756,1,38,7.038724103,5.581920791,1,1
19757,1,32,7.038724103,5.581920791,0,1
19758,1,36,7.038724103,5.581920791,1,1
19759,0,31,7.038724103,5.581920791,0,1
19760,0,26,7.038724103,5.581920791,1,0
19761,0,27,7.038724103,5.581920791,1,1
19762,1,29,7.015550762,5.7545462810000005,1,1
19763,1,33,7.015550762,5.7545462810000005,0,0
19764,0,35,7.015550762,5.7545462810000005,1,1
19765,1,33,7.015550762,5.7545462810000005,0,0
19766,0,37,7.015550762,5.7545462810000005,1,1
19767,1,30,7.015550762,5.7545462810000005,1,1
19768,0,35,7.005885993,5.635427245,1,1
19769,1,39,7.005885993,5.635427245,0,1
19770,1,30,7.005885993,5.635427245,1,1
19771,1,36,7.005885993,5.635427245,0,0
19772,0,24,7.005885993,5.635427245,0,0
19773,0,36,7.005885993,5.635427245,0,0
19774,1,32,7.005885993,5.635427245,0,0
19775,0,31,7.005885993,5.635427245,0,0
19776,0,27,6.999336195,5.6379651079999995,0,0
19777,1,39,6.999336195,5.6379651079999995,0,0
19778,1,36,6.999336195,5.6379651079999995,1,0
19779,1,31,6.999336195,5.6379651079999995,1,0
19780,0,28,6.999336195,5.6379651079999995,1,1
19781,0,38,6.999336195,5.6379651079999995,0,1
19782,0,38,6.999336195,5.6379651079999995,0,1
19783,1,38,6.999336195,5.6379651079999995,1,1
19784,0,38,6.999336195,5.6379651079999995,0,1
19785,0,25,6.999336195,5.6379651079999995,1,0
19786,1,38,6.999336195,5.6379651079999995,0,0
19787,1,36,7.067737282,5.705691555,0,1
19788,1,27,7.067737282,5.705691555,0,0
19789,1,33,7.067737282,5.705691555,1,1
19790,1,37,7.067737282,5.705691555,1,1
19791,1,40,7.067737282,5.705691555,0,1
19792,1,30,7.067737282,5.705691555,0,1
19793,0,29,7.067737282,5.705691555,1,1
19794,1,35,7.067737282,5.705691555,1,1
19795,1,36,7.067737282,5.705691555,0,1
19796,0,25,7.067737282,5.705691555,0,0
19797,1,25,7.067737282,5.705691555,0,0
19798,0,26,7.067737282,5.705691555,1,1
19799,0,28,7.067737282,5.705691555,1,0
19800,1,28,7.067737282,5.705691555,1,0
19801,1,26,7.067737282,5.705691555,1,1
19802,1,38,7.067737282,5.705691555,0,1
19803,0,32,7.067737282,5.705691555,1,1
19804,1,31,7.067737282,5.705691555,0,0
19805,0,30,7.067737282,5.705691555,1,1
19806,0,28,7.067737282,5.705691555,0,1
19807,1,37,7.067737282,5.705691555,1,0
19808,1,36,7.044849723,5.708094664,1,0
19809,1,32,7.044849723,5.708094664,0,0
19810,0,32,7.044849723,5.708094664,1,0
19811,0,38,7.044849723,5.708094664,0,0
19812,1,39,7.044849723,5.708094664,1,1
19813,1,38,7.044849723,5.708094664,1,1
19814,1,34,7.044849723,5.708094664,0,1
19815,0,28,7.044849723,5.708094664,0,0
19816,0,30,7.044849723,5.708094664,1,1
19817,0,28,7.044849723,5.708094664,0,1
19818,1,35,7.044849723,5.708094664,0,1
19819,1,30,7.044849723,5.708094664,0,1
19820,1,30,7.071624337,5.684833809,1,0
19821,1,33,7.071624337,5.684833809,0,1
19822,0,29,7.071624337,5.684833809,1,0
19823,0,28,7.094073399,5.75980701,0,1
19824,1,31,7.094073399,5.75980701,0,0
19825,0,25,7.094073399,5.75980701,0,0
19826,0,28,7.094073399,5.75980701,0,0
19827,1,37,7.094073399,5.75980701,0,1
19828,1,33,7.094073399,5.75980701,0,1
19829,1,27,7.141408066,5.748473927,0,1
19830,0,27,7.141408066,5.748473927,1,1
19831,1,39,7.141408066,5.748473927,1,0
19832,0,28,7.141408066,5.748473927,0,0
19833,0,39,7.141408066,5.748473927,0,1
19834,0,30,7.141408066,5.748473927,0,1
19835,1,32,7.141408066,5.748473927,0,1
19836,0,29,7.1156414770000005,5.749173298,1,1
19837,1,38,7.1156414770000005,5.749173298,0,1
19838,0,29,7.1156414770000005,5.749173298,0,1
19839,0,30,7.1156414770000005,5.749173298,0,0
19840,0,26,7.1156414770000005,5.749173298,1,1
19841,0,28,7.126981764,5.7339495220000005,0,1
19842,1,30,7.126981764,5.7339495220000005,1,1
19843,0,29,7.126981764,5.7339495220000005,0,1
19844,1,25,7.126981764,5.7339495220000005,0,1
19845,1,37,7.1236598760000005,5.715129028,0,0
19846,0,30,7.1236598760000005,5.715129028,0,0
19847,1,33,7.1236598760000005,5.715129028,0,0
19848,1,31,7.1236598760000005,5.715129028,1,1
19849,1,30,7.187036687000001,5.7406796710000005,1,1
19850,1,36,7.187036687000001,5.7406796710000005,0,0
19851,0,31,7.187036687000001,5.7406796710000005,0,1
19852,0,27,7.187036687000001,5.7406796710000005,0,1
19853,0,28,7.187036687000001,5.7406796710000005,1,0
19854,1,34,7.187036687000001,5.7406796710000005,0,1
19855,1,35,7.187036687000001,5.7406796710000005,0,1
19856,1,30,7.2182815410000005,5.70443296,1,1
19857,0,31,7.2182815410000005,5.70443296,1,1
19858,1,34,7.2182815410000005,5.70443296,0,0
19859,1,38,7.2182815410000005,5.70443296,0,0
19860,1,38,7.2182815410000005,5.70443296,1,1
19861,1,34,7.2182815410000005,5.70443296,0,1
19862,1,29,7.2182815410000005,5.70443296,0,1
19863,0,32,7.2182815410000005,5.70443296,0,0
19864,1,39,7.2182815410000005,5.70443296,0,0
19865,1,37,7.2182815410000005,5.70443296,1,0
19866,0,29,7.149471642000001,5.663180271,0,1
19867,1,28,7.149471642000001,5.663180271,1,0
19868,0,33,7.149471642000001,5.663180271,0,0
19869,1,33,7.149471642000001,5.663180271,0,0
19870,1,33,7.149471642000001,5.663180271,0,1
19871,0,31,7.149471642000001,5.663180271,0,0
19872,0,25,7.149471642000001,5.663180271,1,1
19873,1,34,7.149471642000001,5.663180271,0,0
19874,1,28,7.149471642000001,5.663180271,1,0
19875,0,26,7.149471642000001,5.663180271,0,1
19876,1,30,7.149471642000001,5.663180271,0,1
19877,1,31,7.149471642000001,5.663180271,1,0
19878,0,33,7.149471642000001,5.663180271,0,0
19879,1,34,7.149471642000001,5.663180271,0,1
19880,1,28,7.149471642000001,5.663180271,1,1
19881,1,28,7.149471642000001,5.663180271,1,1
19882,1,32,7.149471642000001,5.663180271,1,1
19883,1,31,7.149471642000001,5.663180271,1,1
19884,1,32,7.149471642000001,5.663180271,1,1
19885,1,33,7.149471642000001,5.663180271,1,0
19886,1,37,7.149471642000001,5.663180271,1,1
19887,0,27,7.149471642000001,5.663180271,0,0
19888,1,38,7.149471642000001,5.663180271,1,1
19889,1,34,7.149471642000001,5.663180271,0,1
19890,1,29,7.149471642000001,5.663180271,1,0
19891,1,34,7.149471642000001,5.663180271,0,1
19892,0,30,7.149471642000001,5.663180271,0,1
19893,1,32,7.149471642000001,5.663180271,0,0
19894,1,38,7.149471642000001,5.663180271,1,0
19895,0,26,7.149471642000001,5.663180271,0,0
19896,1,34,7.149471642000001,5.663180271,1,1
19897,1,28,7.149471642000001,5.663180271,1,0
19898,0,37,7.149471642000001,5.663180271,1,0
19899,1,33,7.149471642000001,5.663180271,0,1
19900,1,38,7.149471642000001,5.663180271,1,0
19901,0,35,7.154191727000001,5.619627222,0,0
19902,0,32,7.154191727000001,5.619627222,1,1
19903,1,36,7.154191727000001,5.619627222,0,1
19904,1,31,7.154191727000001,5.619627222,0,0
19905,1,35,7.154191727000001,5.619627222,1,1
19906,1,34,7.154191727000001,5.619627222,1,0
19907,1,32,7.154191727000001,5.619627222,0,0
19908,0,25,7.154191727000001,5.619627222,1,0
19909,0,35,7.154191727000001,5.619627222,0,1
19910,1,32,7.154191727000001,5.619627222,0,1
19911,0,29,7.154191727000001,5.619627222,1,1
19912,0,33,7.154191727000001,5.619627222,0,1
19913,1,30,7.183555035,5.643319231,1,1
19914,0,32,7.183555035,5.643319231,0,1
19915,0,32,7.183555035,5.643319231,0,1
19916,1,36,7.183555035,5.643319231,1,0
19917,0,24,7.183555035,5.643319231,0,0
19918,0,28,7.183555035,5.643319231,0,0
19919,0,34,7.183555035,5.643319231,1,1
19920,1,30,7.183555035,5.643319231,0,1
19921,1,34,7.183555035,5.643319231,1,1
19922,1,32,7.183555035,5.643319231,1,0
19923,0,31,7.183555035,5.643319231,1,1
19924,1,32,7.183555035,5.643319231,1,0
19925,1,29,7.183555035,5.643319231,1,1
19926,1,31,7.183555035,5.643319231,0,0
19927,0,25,7.183555035,5.643319231,0,0
19928,1,28,7.183555035,5.643319231,0,1
19929,0,29,7.183555035,5.643319231,1,0
19930,1,26,7.183555035,5.643319231,1,0
19931,0,29,7.183555035,5.643319231,0,1
19932,0,30,7.183555035,5.643319231,0,1
19933,1,30,7.183555035,5.643319231,1,0
19934,1,30,7.183555035,5.643319231,1,0
19935,1,28,7.183555035,5.643319231,0,0
19936,1,36,7.183555035,5.643319231,0,1
19937,1,31,7.183555035,5.643319231,0,1
19938,0,28,7.183555035,5.643319231,0,1
19939,1,36,7.183555035,5.643319231,0,1
19940,0,24,7.183555035,5.643319231,0,1
19941,1,37,7.183555035,5.643319231,1,1
19942,1,35,7.183555035,5.643319231,1,0
19943,1,39,7.285856572,5.7561617929999995,1,1
19944,1,31,7.285856572,5.7561617929999995,0,1
19945,1,32,7.285856572,5.7561617929999995,1,0
19946,1,35,7.285856572,5.7561617929999995,1,0
19947,0,34,7.285856572,5.7561617929999995,0,1
19948,0,36,7.285856572,5.7561617929999995,0,1
19949,1,32,7.285856572,5.7561617929999995,1,0
19950,1,33,7.285856572,5.7561617929999995,1,0
19951,0,25,7.285856572,5.7561617929999995,0,1
19952,1,32,7.285856572,5.7561617929999995,0,1
19953,0,28,7.285856572,5.7561617929999995,1,0
19954,1,33,7.285856572,5.7561617929999995,0,1
19955,0,27,7.285856572,5.7561617929999995,0,0
19956,1,39,7.285856572,5.7561617929999995,1,0
19957,1,38,7.285856572,5.7561617929999995,1,1
19958,1,32,7.285856572,5.7561617929999995,1,0
19959,1,32,7.285856572,5.7561617929999995,0,0
19960,1,35,7.285856572,5.7561617929999995,0,0
19961,0,28,7.285856572,5.7561617929999995,0,1
19962,1,33,7.285856572,5.7561617929999995,1,0
19963,1,28,7.285856572,5.7561617929999995,1,0
19964,1,36,7.285856572,5.7561617929999995,0,0
19965,1,36,7.285856572,5.7561617929999995,0,1
19966,1,37,7.285856572,5.7561617929999995,0,1
19967,1,34,7.285856572,5.7561617929999995,0,1
19968,1,39,7.285856572,5.7561617929999995,0,1
19969,0,30,7.285856572,5.7561617929999995,1,0
19970,1,27,7.284306409,5.725785012,1,0
19971,0,29,7.284306409,5.725785012,0,1
19972,1,34,7.284306409,5.725785012,1,1
19973,1,35,7.284306409,5.725785012,1,1
19974,1,28,7.284306409,5.725785012,0,1
19975,1,33,7.284306409,5.725785012,0,1
19976,0,26,7.284306409,5.725785012,0,1
19977,1,34,7.284306409,5.725785012,0,0
19978,0,27,7.284306409,5.725785012,1,0
19979,0,30,7.284306409,5.725785012,0,1
19980,0,28,7.284306409,5.725785012,1,0
19981,0,33,7.284306409,5.725785012,1,1
19982,0,26,7.284306409,5.725785012,0,0
19983,1,28,7.284306409,5.725785012,0,0
19984,0,27,7.284306409,5.725785012,1,0
19985,0,26,7.284306409,5.725785012,0,0
19986,1,34,7.284306409,5.725785012,1,1
19987,1,29,7.284306409,5.725785012,1,0
19988,0,26,7.284306409,5.725785012,1,0
19989,0,26,7.259950291,5.660791109,1,0
19990,0,32,7.259950291,5.660791109,1,0
19991,0,32,7.259950291,5.660791109,1,0
19992,1,32,7.259950291,5.660791109,0,1
19993,0,33,7.259950291,5.660791109,0,0
19994,0,28,7.259950291,5.660791109,0,0
19995,1,37,7.259950291,5.660791109,1,0
19996,1,28,7.259950291,5.660791109,1,0
19997,0,27,7.259950291,5.660791109,0,0
19998,1,32,7.259950291,5.660791109,0,0
19999,0,31,7.259950291,5.660791109,0,0
20000,1,40,7.259950291,5.660791109,0,0
20001,0,33,7.259950291,5.660791109,0,0
20002,1,28,7.259950291,5.660791109,1,1
20003,0,33,7.259950291,5.660791109,0,1
20004,1,35,7.414232717000001,5.663084832999999,0,1
20005,1,34,7.414232717000001,5.663084832999999,0,1
20006,1,30,7.414232717000001,5.663084832999999,1,1
20007,1,39,7.414232717000001,5.663084832999999,1,1
20008,0,30,7.414232717000001,5.663084832999999,1,1
20009,1,30,7.414232717000001,5.663084832999999,0,0
20010,0,26,7.414232717000001,5.663084832999999,0,0
20011,1,32,7.414232717000001,5.663084832999999,1,0
20012,1,30,7.414232717000001,5.663084832999999,0,0
20013,1,29,7.414232717000001,5.663084832999999,1,0
20014,1,35,7.414232717000001,5.663084832999999,1,1
20015,1,38,7.414232717000001,5.663084832999999,1,1
20016,1,27,7.406455666,5.609394093,0,1
20017,1,31,7.406455666,5.609394093,1,0
20018,1,27,7.406455666,5.609394093,0,1
20019,1,34,7.406455666,5.609394093,1,1
20020,1,26,7.406455666,5.609394093,1,0
20021,0,34,7.406455666,5.609394093,0,1
20022,1,29,7.383983461000001,5.612159459,0,0
20023,1,38,7.383983461000001,5.612159459,1,0
20024,1,32,7.383983461000001,5.612159459,1,1
20025,1,38,7.383983461000001,5.612159459,1,0
20026,1,29,7.383983461000001,5.612159459,1,1
20027,1,25,7.383983461000001,5.612159459,0,1
20028,0,37,7.383983461000001,5.612159459,0,1
20029,1,35,7.383983461000001,5.612159459,1,0
20030,1,39,7.383983461000001,5.612159459,1,1
20031,1,27,7.383983461000001,5.612159459,0,1
20032,0,26,7.383983461000001,5.612159459,1,1
20033,1,33,7.383983461000001,5.612159459,0,1
20034,0,28,7.383983461000001,5.612159459,1,1
20035,1,30,7.383983461000001,5.612159459,0,1
20036,1,29,7.393100886,5.569167591,1,0
20037,0,34,7.393100886,5.569167591,1,1
20038,1,32,7.393100886,5.569167591,1,1
20039,1,37,7.393100886,5.569167591,1,0
20040,1,29,7.393100886,5.569167591,1,1
20041,0,27,7.393100886,5.569167591,0,1
20042,0,28,7.393100886,5.569167591,1,1
20043,0,29,7.393100886,5.569167591,0,0
20044,1,30,7.393100886,5.569167591,1,0
20045,0,32,7.393100886,5.569167591,0,1
20046,1,37,7.393100886,5.569167591,1,1
20047,1,37,7.393100886,5.569167591,0,0
20048,1,34,7.393100886,5.569167591,0,0
20049,1,35,7.359368258,5.54349812,1,1
20050,1,31,7.359368258,5.54349812,1,0
20051,1,36,7.359368258,5.54349812,0,1
20052,0,27,7.359368258,5.54349812,1,0
20053,1,37,7.359368258,5.54349812,0,0
20054,0,35,7.359368258,5.54349812,0,1
20055,0,28,7.359368258,5.54349812,1,1
20056,1,30,7.362763693,5.51287117,1,1
20057,1,38,7.362763693,5.51287117,1,1
20058,1,30,7.362763693,5.51287117,1,1
20059,1,39,7.362763693,5.51287117,1,0
20060,0,31,7.362763693,5.51287117,1,0
20061,1,33,7.362763693,5.51287117,0,1
20062,0,33,7.362763693,5.51287117,1,1
20063,1,35,7.362763693,5.51287117,1,0
20064,1,31,7.362763693,5.51287117,1,1
20065,1,31,7.362763693,5.51287117,1,0
20066,1,36,7.362763693,5.51287117,0,1
20067,1,33,7.362763693,5.51287117,1,1
20068,1,37,7.362763693,5.51287117,0,1
20069,0,29,7.362763693,5.51287117,1,1
20070,0,28,7.362763693,5.51287117,0,1
20071,0,25,7.362763693,5.51287117,1,0
20072,0,29,7.362763693,5.51287117,0,1
20073,1,39,7.362763693,5.51287117,0,0
20074,1,35,7.362763693,5.51287117,0,1
20075,1,32,7.35871645,5.477898762000001,1,0
20076,0,26,7.35871645,5.477898762000001,0,1
20077,1,37,7.35871645,5.477898762000001,1,1
20078,1,35,7.35871645,5.477898762000001,1,0
20079,1,32,7.35871645,5.477898762000001,1,1
20080,0,28,7.35871645,5.477898762000001,0,0
20081,0,35,7.35871645,5.477898762000001,1,1
20082,0,26,7.35871645,5.477898762000001,0,0
20083,0,28,7.287584373,5.467201211,1,1
20084,1,33,7.287584373,5.467201211,0,1
20085,0,25,7.287584373,5.467201211,0,1
20086,0,28,7.287584373,5.467201211,1,0
20087,0,30,7.287584373,5.467201211,0,0
20088,0,38,7.287584373,5.467201211,1,1
20089,0,32,7.287584373,5.467201211,1,0
20090,0,32,7.287584373,5.467201211,0,1
20091,1,38,7.287584373,5.467201211,0,1
20092,1,37,7.287584373,5.467201211,1,0
20093,1,34,7.322408361,5.430646817,1,1
20094,0,32,7.322408361,5.430646817,1,0
20095,1,38,7.322408361,5.430646817,1,0
20096,0,31,7.322408361,5.430646817,1,0
20097,0,29,7.322408361,5.430646817,0,0
20098,1,30,7.322408361,5.430646817,1,1
20099,0,31,7.322408361,5.430646817,0,1
20100,1,34,7.322408361,5.430646817,0,0
20101,0,28,7.322408361,5.430646817,0,1
20102,0,34,7.322408361,5.430646817,1,0
20103,1,30,7.322408361,5.430646817,1,0
20104,1,31,7.322408361,5.430646817,0,1
20105,1,33,7.322408361,5.430646817,1,1
20106,1,34,7.322408361,5.430646817,1,0
20107,1,38,7.322408361,5.430646817,1,1
20108,1,36,7.322408361,5.430646817,0,0
20109,1,29,7.269626122000001,5.596233783,0,1
20110,0,31,7.269626122000001,5.596233783,1,1
20111,0,28,7.276011689,5.574493492999999,0,0
20112,1,33,7.276011689,5.574493492999999,0,0
20113,1,34,7.276011689,5.574493492999999,1,1
20114,1,29,7.276011689,5.574493492999999,0,0
20115,1,31,7.276011689,5.574493492999999,0,0
20116,1,30,7.276011689,5.574493492999999,0,1
20117,1,36,7.276011689,5.574493492999999,1,0
20118,1,32,7.276011689,5.574493492999999,1,1
20119,1,29,7.276011689,5.574493492999999,1,0
20120,0,27,7.276011689,5.574493492999999,1,1
20121,1,31,7.276011689,5.574493492999999,0,0
20122,1,31,7.276011689,5.574493492999999,1,1
20123,1,31,7.2953446379999995,5.53586631,0,1
20124,1,31,7.2953446379999995,5.53586631,1,0
20125,1,40,7.2953446379999995,5.53586631,1,0
20126,1,36,7.2953446379999995,5.53586631,0,1
20127,0,28,7.2953446379999995,5.53586631,1,0
20128,1,37,7.2953446379999995,5.53586631,1,0
20129,1,32,7.2953446379999995,5.53586631,1,1
20130,0,27,7.2953446379999995,5.53586631,1,1
20131,1,30,7.2953446379999995,5.53586631,1,1
20132,1,33,7.2953446379999995,5.53586631,0,0
20133,0,28,7.263908903,5.503009904,0,0
20134,0,27,7.263908903,5.503009904,0,0
20135,1,32,7.263908903,5.503009904,1,0
20136,1,36,7.263908903,5.503009904,0,1
20137,1,39,7.263908903,5.503009904,0,1
20138,0,30,7.263908903,5.503009904,0,1
20139,0,38,7.263908903,5.503009904,0,1
20140,1,38,7.263908903,5.503009904,1,1
20141,1,35,7.263908903,5.503009904,1,0
20142,1,33,7.263908903,5.503009904,0,0
20143,0,32,7.263908903,5.503009904,1,0
20144,1,36,7.263908903,5.503009904,0,0
20145,0,29,7.263908903,5.503009904,1,1
20146,1,34,7.263908903,5.503009904,1,0
20147,1,35,7.195402724,5.479611041,1,1
20148,0,31,7.195402724,5.479611041,0,0
20149,1,36,7.195402724,5.479611041,0,1
20150,1,38,7.189581489,5.450486403999999,1,0
20151,1,29,7.189581489,5.450486403999999,1,0
20152,1,33,7.189581489,5.450486403999999,0,0
20153,1,37,7.189581489,5.450486403999999,0,0
20154,1,37,7.189581489,5.450486403999999,0,1
20155,1,36,7.189581489,5.450486403999999,0,1
20156,0,31,7.189581489,5.450486403999999,1,0
20157,0,30,7.189581489,5.450486403999999,1,0
20158,0,29,7.223011867,5.459938844,1,1
20159,1,39,7.223011867,5.459938844,0,1
20160,1,37,7.223011867,5.459938844,0,1
20161,0,25,7.238891062,5.496187432999999,1,0
20162,0,34,7.238891062,5.496187432999999,0,0
20163,0,30,7.238891062,5.496187432999999,0,1
20164,0,32,7.238891062,5.496187432999999,1,0
20165,1,31,7.238891062,5.496187432999999,1,1
20166,0,34,7.238891062,5.496187432999999,1,1
20167,1,33,7.238891062,5.496187432999999,1,1
20168,1,30,7.238891062,5.496187432999999,0,1
20169,0,28,7.238891062,5.496187432999999,0,1
20170,0,32,7.238891062,5.496187432999999,0,0
20171,0,33,7.238891062,5.496187432999999,1,0
20172,0,38,7.238891062,5.496187432999999,1,0
20173,0,26,7.238891062,5.496187432999999,0,1
20174,1,35,7.238891062,5.496187432999999,0,1
20175,0,29,7.238891062,5.496187432999999,1,0
20176,1,40,7.238891062,5.496187432999999,1,0
20177,1,40,7.288150207,5.358932189,0,1
20178,1,29,7.288150207,5.358932189,1,0
20179,0,25,7.288150207,5.358932189,0,1
20180,0,26,7.288150207,5.358932189,1,0
20181,0,31,7.288150207,5.358932189,0,0
20182,1,29,7.288150207,5.358932189,1,0
20183,1,35,7.288150207,5.358932189,1,1
20184,1,31,7.288150207,5.358932189,1,1
20185,1,27,7.288150207,5.358932189,0,0
20186,1,35,7.288150207,5.358932189,0,0
20187,1,30,7.205638795,5.581637077000001,1,1
20188,1,35,7.205638795,5.581637077000001,0,1
20189,1,27,7.205638795,5.581637077000001,0,0
20190,0,28,7.205638795,5.581637077000001,1,0
20191,1,34,7.205638795,5.581637077000001,0,0
20192,0,26,7.188033108,5.493254832000001,0,1
20193,0,28,7.188033108,5.493254832000001,0,0
20194,1,38,7.188033108,5.493254832000001,1,0
20195,1,31,7.188033108,5.493254832000001,0,1
20196,0,25,7.188033108,5.493254832000001,1,0
20197,1,37,7.188033108,5.493254832000001,1,1
20198,0,30,7.188033108,5.493254832000001,0,1
20199,0,34,7.188033108,5.493254832000001,0,0
20200,0,26,7.188033108,5.493254832000001,0,0
20201,0,27,7.188033108,5.493254832000001,1,1
20202,1,35,7.188033108,5.493254832000001,0,0
20203,0,31,7.188033108,5.493254832000001,0,0
20204,0,35,7.188033108,5.493254832000001,1,0
20205,0,32,7.085760756,5.5824022079999995,0,1
20206,0,27,7.085760756,5.5824022079999995,0,1
20207,0,30,7.085760756,5.5824022079999995,0,1
20208,0,26,7.085760756,5.5824022079999995,0,0
20209,0,28,7.085760756,5.5824022079999995,1,1
20210,0,26,7.028206699999999,5.51227028,1,0
20211,1,31,7.028206699999999,5.51227028,1,1
20212,0,27,7.155118992,5.472490755,0,1
20213,0,32,7.155118992,5.472490755,1,0
20214,0,33,7.155118992,5.472490755,1,0
20215,1,38,7.155118992,5.472490755,0,1
20216,0,31,7.155118992,5.472490755,1,0
20217,0,37,7.155118992,5.472490755,0,1
20218,1,31,7.155118992,5.472490755,0,1
20219,0,28,7.155118992,5.472490755,1,0
20220,1,33,7.155118992,5.472490755,1,1
20221,1,24,7.155118992,5.472490755,1,0
20222,1,38,7.155118992,5.472490755,0,0
20223,1,29,7.155118992,5.472490755,1,1
20224,1,33,7.155118992,5.472490755,1,1
20225,1,32,7.155118992,5.472490755,0,1
20226,1,35,7.155118992,5.472490755,1,0
20227,1,30,7.155118992,5.472490755,0,1
20228,1,34,7.155118992,5.472490755,0,1
20229,0,26,7.081236128,5.470347957,1,1
20230,1,38,7.081236128,5.470347957,1,1
20231,1,29,7.081236128,5.470347957,0,1
20232,0,33,7.142634495,5.422210917,1,0
20233,1,30,7.142634495,5.422210917,1,1
20234,0,28,7.142634495,5.422210917,0,0
20235,1,33,7.142634495,5.422210917,0,1
20236,1,36,7.142634495,5.422210917,0,1
20237,1,32,7.142634495,5.422210917,0,0
20238,1,36,7.142634495,5.422210917,1,0
20239,1,32,7.142634495,5.422210917,0,0
20240,1,30,7.142634495,5.422210917,1,0
20241,1,31,7.142634495,5.422210917,0,0
