id,outcome,age,X,Y
14820,0,30,8.881845295,9.874119339
14821,0,27,8.881845295,9.874119339
14822,1,25,8.881845295,9.874119339
14823,0,30,8.881845295,9.874119339
14824,1,29,8.881845295,9.874119339
14825,1,31,8.881845295,9.874119339
14826,1,30,8.881845295,9.874119339
14827,0,27,8.881845295,9.874119339
14828,0,29,8.881845295,9.874119339
14829,1,34,8.881845295,9.874119339
14830,1,28,8.881845295,9.874119339
14831,0,29,8.881845295,9.874119339
14832,1,31,8.881845295,9.874119339
14833,1,35,8.871848896,9.917000788
14834,0,31,8.871848896,9.917000788
14835,1,31,8.871848896,9.917000788
14836,1,34,8.871848896,9.917000788
14837,1,40,8.871848896,9.917000788
14838,0,30,8.86024281,9.88812635
14839,0,26,8.86024281,9.88812635
14840,1,33,8.86024281,9.88812635
14841,1,30,8.86024281,9.88812635
14842,0,37,8.86024281,9.88812635
14843,0,35,9.107255468,9.979280359
14844,1,38,9.107255468,9.979280359
14845,1,30,9.107255468,9.979280359
14846,1,36,9.107255468,9.979280359
14847,1,37,9.107255468,9.979280359
14848,0,28,9.107255468,9.979280359
14849,0,31,9.107255468,9.979280359
14850,1,38,9.107255468,9.979280359
14851,1,37,9.107255468,9.979280359
14852,1,39,9.107255468,9.979280359
14853,1,38,9.107255468,9.979280359
14854,1,40,9.107255468,9.979280359
14855,1,37,9.107255468,9.979280359
14856,0,28,8.85419514,9.944305167
14857,1,27,8.85419514,9.944305167
14858,0,28,8.85419514,9.944305167
14859,1,36,8.85419514,9.944305167
14860,1,31,8.85419514,9.944305167
14861,1,35,8.85419514,9.944305167
14862,1,33,8.85419514,9.944305167
14863,1,31,8.85419514,9.944305167
14864,1,32,8.85419514,9.944305167
14865,1,36,8.85419514,9.944305167
14866,0,26,8.85419514,9.944305167
14867,1,34,8.85419514,9.944305167
14868,1,29,8.85419514,9.944305167
14869,1,36,8.85419514,9.944305167
14870,1,33,8.85419514,9.944305167
14871,1,38,8.85419514,9.944305167
14872,0,30,8.857215656,9.890078649
14873,1,29,8.857215656,9.890078649
14874,0,36,8.857215656,9.890078649
14875,1,27,8.857215656,9.890078649
14876,0,29,8.859692928,9.925376336
14877,0,35,8.859692928,9.925376336
14878,1,39,8.859692928,9.925376336
14879,0,30,8.859692928,9.925376336
14880,0,26,8.859692928,9.925376336
14881,0,24,8.859692928,9.925376336
14882,1,29,8.859692928,9.925376336
14883,1,36,8.859692928,9.925376336
14884,1,32,8.859692928,9.925376336
14885,0,31,8.859692928,9.925376336
14886,1,31,8.859692928,9.925376336
14887,0,35,8.859692928,9.925376336
14888,1,35,8.859692928,9.925376336
14889,1,38,8.872652077,9.909400634
14890,1,39,8.872652077,9.909400634
14891,0,29,8.872652077,9.909400634
14892,1,34,8.872652077,9.909400634
14893,0,28,8.872652077,9.909400634
14894,1,40,8.872652077,9.909400634
14895,1,38,8.877136929,9.919670215
14896,1,37,8.877136929,9.919670215
14897,1,29,8.877136929,9.919670215
14898,1,27,8.877136929,9.919670215
14899,1,32,8.877136929,9.919670215
14900,0,36,8.877136929,9.919670215
14901,1,34,8.877136929,9.919670215
14902,1,38,8.877136929,9.919670215
14903,1,32,8.877136929,9.919670215
14904,0,29,8.877136929,9.919670215
14905,1,35,8.877136929,9.919670215
14906,0,25,8.877136929,9.919670215
14907,1,32,8.877136929,9.919670215
14908,0,26,8.877136929,9.919670215
14909,1,30,8.877136929,9.919670215
14910,1,33,8.877136929,9.919670215
14911,1,26,8.877136929,9.919670215
14912,1,36,8.877136929,9.919670215
14913,1,38,8.877136929,9.919670215
14914,0,26,8.910851159,9.935751655
14915,1,36,8.910851159,9.935751655
14916,1,31,8.910851159,9.935751655
14917,0,25,8.910851159,9.935751655
14918,0,27,8.910851159,9.935751655
14919,1,37,8.910851159,9.935751655
14920,1,33,8.910851159,9.935751655
14921,1,28,8.910851159,9.935751655
14922,1,35,8.904491888,9.910914947
14923,1,33,8.904491888,9.910914947
14924,0,26,8.904491888,9.910914947
14925,0,27,8.904491888,9.910914947
14926,0,40,8.904491888,9.910914947
14927,1,34,8.904491888,9.910914947
14928,0,29,8.904491888,9.910914947
14929,0,26,8.904491888,9.910914947
14930,1,28,8.904491888,9.910914947
14931,0,36,8.904491888,9.910914947
14932,1,38,8.904491888,9.910914947
14933,0,25,8.904491888,9.910914947
14934,1,32,9.07741497,9.894361497
14935,1,39,9.07741497,9.894361497
14936,1,27,9.07741497,9.894361497
14937,0,30,9.07741497,9.894361497
14938,1,26,9.07741497,9.894361497
14939,1,32,9.07741497,9.894361497
14940,1,28,9.07741497,9.894361497
14941,1,34,9.07741497,9.894361497
14942,1,35,9.07741497,9.894361497
14943,1,37,9.07741497,9.894361497
14944,0,31,9.07741497,9.894361497
14945,1,36,9.07741497,9.894361497
14946,1,39,9.022610238,9.759494249
14947,0,28,9.022610238,9.759494249
14948,0,33,9.022610238,9.759494249
14949,0,31,9.022610238,9.759494249
14950,1,31,9.022610238,9.759494249
14951,0,30,9.022610238,9.759494249
14952,0,38,9.022610238,9.759494249
14953,1,34,9.022610238,9.759494249
14954,1,36,9.022610238,9.759494249
14955,0,34,9.022610238,9.759494249
14956,0,38,9.022610238,9.759494249
14957,1,32,9.022610238,9.759494249
14958,1,37,9.022610238,9.759494249
14959,0,26,8.86762288,9.850828572
14960,0,26,8.86762288,9.850828572
14961,0,30,8.86762288,9.850828572
14962,1,32,8.86762288,9.850828572
14963,1,27,8.86762288,9.850828572
14964,0,32,8.86762288,9.850828572
14965,0,37,8.86762288,9.850828572
14966,0,27,8.873198109,9.885158086
14967,1,39,8.873198109,9.885158086
14968,1,36,8.873198109,9.885158086
14969,0,33,8.873198109,9.885158086
14970,1,37,8.895618635,9.849500238
14971,0,30,8.895618635,9.849500238
14972,0,29,8.895618635,9.849500238
14973,1,31,8.895618635,9.849500238
14974,1,39,8.895618635,9.849500238
14975,1,28,8.895618635,9.849500238
14976,0,28,8.895618635,9.849500238
14977,0,28,8.895618635,9.849500238
14978,1,32,8.836023871,9.808181112
14979,1,34,8.836023871,9.808181112
14980,1,33,8.836023871,9.808181112
14981,1,38,8.836023871,9.808181112
14982,1,28,8.836023871,9.808181112
14983,1,36,8.836023871,9.808181112
14984,1,30,8.836023871,9.808181112
14985,1,31,8.836023871,9.808181112
14986,1,29,8.836023871,9.808181112
14987,1,33,8.836023871,9.808181112
14988,1,32,8.871093276,9.800342082
14989,1,36,8.871093276,9.800342082
14990,1,29,8.871093276,9.800342082
14991,1,32,8.871093276,9.800342082
14992,1,32,8.871093276,9.800342082
14993,1,30,8.871093276,9.800342082
14994,1,35,8.871093276,9.800342082
14995,0,27,8.871093276,9.800342082
14996,1,28,8.871093276,9.800342082
14997,1,30,8.871093276,9.800342082
14998,0,28,8.871093276,9.800342082
14999,1,36,8.871093276,9.800342082
15000,1,38,8.871093276,9.800342082
15001,1,40,8.871093276,9.800342082
15002,0,34,8.871093276,9.800342082
15003,1,38,8.838226229,9.732663193
15004,1,40,8.838226229,9.732663193
15005,1,30,8.838226229,9.732663193
15006,1,36,8.838226229,9.732663193
15007,1,37,8.838226229,9.732663193
15008,0,31,8.838226229,9.732663193
15009,1,27,8.838226229,9.732663193
15010,1,32,8.838226229,9.732663193
15011,1,31,8.838226229,9.732663193
15012,0,27,8.838226229,9.732663193
15013,0,34,8.838226229,9.732663193
15014,1,38,8.838226229,9.732663193
15015,0,28,8.838226229,9.732663193
15016,1,32,8.838226229,9.732663193
15017,1,29,8.838226229,9.732663193
15018,0,34,8.838226229,9.732663193
15019,0,26,8.838226229,9.732663193
15020,0,25,8.849611278,9.739651487
15021,1,27,8.849611278,9.739651487
15022,0,29,8.849611278,9.739651487
15023,1,35,8.849611278,9.739651487
15024,0,32,8.849611278,9.739651487
15025,1,32,8.849611278,9.739651487
15026,1,29,8.849611278,9.739651487
15027,1,26,8.849611278,9.739651487
15028,1,31,8.849611278,9.739651487
15029,1,34,8.849611278,9.739651487
15030,1,30,8.758995487,9.66659926
15031,0,32,8.758995487,9.66659926
15032,1,34,8.758995487,9.66659926
15033,1,34,8.758995487,9.66659926
15034,1,29,8.758995487,9.66659926
15035,1,30,8.758995487,9.66659926
15036,1,37,8.758995487,9.66659926
15037,1,30,8.758995487,9.66659926
15038,1,36,8.758995487,9.66659926
15039,1,34,8.758995487,9.66659926
15040,1,32,8.758995487,9.66659926
15041,1,32,8.758995487,9.66659926
15042,1,29,8.758995487,9.66659926
15043,0,30,8.758995487,9.66659926
15044,0,25,8.758995487,9.66659926
15045,0,26,8.758995487,9.66659926
15046,1,35,8.758995487,9.66659926
15047,1,36,8.758995487,9.66659926
15048,1,37,8.758995487,9.66659926
15049,1,40,8.828551477,9.737865485
15050,1,31,8.828551477,9.737865485
15051,0,26,8.638188767,9.684111091
15052,1,30,8.65314543,9.601174051
15053,1,30,8.65314543,9.601174051
15054,1,36,8.65314543,9.601174051
15055,0,32,8.65314543,9.601174051
15056,0,26,8.65314543,9.601174051
15057,0,38,8.718212052,9.629743533
15058,0,32,8.718212052,9.629743533
15059,1,29,8.718212052,9.629743533
15060,1,31,8.718212052,9.629743533
15061,1,40,8.718212052,9.629743533
15062,1,29,8.718212052,9.629743533
15063,0,30,8.718212052,9.629743533
15064,0,36,8.718212052,9.629743533
15065,1,33,8.718212052,9.629743533
15066,1,31,8.718212052,9.629743533
15067,1,35,8.718212052,9.629743533
15068,1,38,8.718212052,9.629743533
15069,1,33,8.718212052,9.629743533
15070,1,36,8.718212052,9.629743533
15071,1,35,8.718212052,9.629743533
15072,1,30,8.718212052,9.629743533
15073,1,34,8.718212052,9.629743533
15074,1,29,8.718212052,9.629743533
15075,0,33,8.766284942,9.54547529
15076,1,33,8.766284942,9.54547529
15077,0,28,8.766284942,9.54547529
15078,1,38,8.766284942,9.54547529
15079,1,30,8.766284942,9.54547529
15080,0,33,8.766284942,9.54547529
15081,1,35,8.766284942,9.54547529
15082,0,27,8.766284942,9.54547529
15083,0,33,8.766284942,9.54547529
15084,1,31,8.766284942,9.54547529
15085,1,32,8.766284942,9.54547529
15086,1,32,8.766284942,9.54547529
15087,1,36,8.766284942,9.54547529
15088,0,33,8.766284942,9.54547529
15089,1,29,8.766284942,9.54547529
15090,0,34,8.766284942,9.54547529
15091,1,30,8.766284942,9.54547529
15092,1,36,8.766284942,9.54547529
15093,0,28,8.766284942,9.54547529
15094,1,37,8.766284942,9.54547529
15095,1,26,8.998866726,9.714425316
15096,1,33,8.998866726,9.714425316
15097,1,39,8.998866726,9.714425316
15098,0,28,8.998866726,9.714425316
15099,1,34,8.998866726,9.714425316
15100,1,39,8.998866726,9.714425316
15101,1,37,8.998866726,9.714425316
15102,0,29,8.998866726,9.714425316
15103,1,31,8.998866726,9.714425316
15104,0,27,8.998866726,9.714425316
15105,0,27,8.998866726,9.714425316
15106,1,32,9.073683243,9.675259346
15107,1,32,9.073683243,9.675259346
15108,0,27,9.073683243,9.675259346
15109,0,36,9.073683243,9.675259346
15110,1,36,9.073683243,9.675259346
15111,1,30,9.073683243,9.675259346
15112,1,33,9.073683243,9.675259346
15113,1,37,9.073683243,9.675259346
15114,1,37,9.073683243,9.675259346
15115,0,35,9.073683243,9.675259346
15116,1,32,9.073683243,9.675259346
15117,0,29,9.073683243,9.675259346
15118,1,32,9.073683243,9.675259346
15119,1,34,9.073683243,9.675259346
15120,0,26,9.073683243,9.675259346
15121,0,29,9.073683243,9.675259346
15122,0,32,9.073683243,9.675259346
15123,1,31,9.059755397,9.585872907
15124,1,32,9.059755397,9.585872907
15125,1,30,9.059755397,9.585872907
15126,1,29,9.059755397,9.585872907
15127,1,35,9.059755397,9.585872907
15128,1,30,9.00683106,9.551250068
15129,1,32,9.00683106,9.551250068
15130,0,24,9.00683106,9.551250068
15131,1,32,9.00683106,9.551250068
15132,1,32,9.00683106,9.551250068
15133,1,37,9.00683106,9.551250068
15134,1,37,9.00683106,9.551250068
15135,1,38,9.00683106,9.551250068
15136,1,29,9.00683106,9.551250068
15137,1,38,9.00683106,9.551250068
15138,1,35,8.729428005,9.387554954
15139,1,39,8.729428005,9.387554954
15140,1,39,8.729428005,9.387554954
15141,1,34,8.729428005,9.387554954
15142,1,26,8.729428005,9.387554954
15143,1,29,8.729428005,9.387554954
15144,1,33,8.729428005,9.387554954
15145,1,37,8.729428005,9.387554954
15146,1,27,8.729428005,9.387554954
15147,0,30,8.729428005,9.387554954
15148,1,35,9.22722815,9.638395333
15149,1,33,9.22722815,9.638395333
15150,1,34,9.22722815,9.638395333
15151,1,31,9.22722815,9.638395333
15152,0,31,9.22722815,9.638395333
15153,0,29,9.22722815,9.638395333
15154,0,33,9.22722815,9.638395333
15155,0,38,9.22722815,9.638395333
15156,0,29,9.22722815,9.638395333
15157,0,32,9.22722815,9.638395333
15158,1,34,9.22722815,9.638395333
15159,1,37,9.22722815,9.638395333
15160,0,39,9.22722815,9.638395333
15161,0,29,9.22722815,9.638395333
15162,1,36,9.22722815,9.638395333
15163,1,32,9.22722815,9.638395333
15164,1,37,9.238738742,9.590878422
15165,1,32,9.238738742,9.590878422
15166,1,31,9.238738742,9.590878422
15167,0,25,9.238738742,9.590878422
15168,1,33,9.238738742,9.590878422
15169,0,25,9.238738742,9.590878422
15170,1,29,9.238738742,9.590878422
15171,1,38,9.183519772,9.475348082
15172,0,34,9.183519772,9.475348082
15173,1,30,9.183519772,9.475348082
15174,1,34,9.183519772,9.475348082
15175,0,26,9.183519772,9.475348082
15176,1,32,9.183519772,9.475348082
15177,1,32,9.183519772,9.475348082
15178,1,29,9.183519772,9.475348082
15179,1,32,9.213781237,9.405182056
15180,1,32,9.213781237,9.405182056
15181,1,35,9.213781237,9.405182056
15182,1,38,9.213781237,9.405182056
15183,0,28,9.213781237,9.405182056
15184,1,38,9.213781237,9.405182056
15185,1,33,9.213781237,9.405182056
15186,1,29,9.213781237,9.405182056
15187,1,33,9.174739787,9.379062313
15188,1,38,9.174739787,9.379062313
15189,1,31,9.174739787,9.379062313
15190,0,30,9.244991403,9.094967048
15191,1,37,9.244991403,9.094967048
15192,1,34,9.244991403,9.094967048
15193,0,29,9.244991403,9.094967048
15194,0,31,9.244991403,9.094967048
15195,1,28,9.244991403,9.094967048
15196,0,33,9.244991403,9.094967048
15197,0,35,9.244991403,9.094967048
15198,0,28,9.244991403,9.094967048
15199,0,36,8.776291237,9.186103978
15200,0,33,8.776291237,9.186103978
15201,0,39,8.776291237,9.186103978
15202,1,36,8.988436462,9.295471969
15203,1,31,8.988436462,9.295471969
15204,1,28,8.988436462,9.295471969
15205,1,39,9.039332012,9.262246983
15206,1,36,9.039332012,9.262246983
15207,0,28,9.039332012,9.262246983
15208,1,38,9.039332012,9.262246983
15209,0,28,9.048895511,9.226300885
15210,0,37,9.048895511,9.226300885
15211,0,37,9.147557846,8.508544304
15212,1,34,9.147557846,8.508544304
15213,0,30,9.147557846,8.508544304
15214,0,38,9.147557846,8.508544304
15215,0,30,9.147557846,8.508544304
15216,1,38,9.147557846,8.508544304
15217,0,31,9.147557846,8.508544304
15218,1,31,9.147557846,8.508544304
15219,0,27,9.147557846,8.508544304
15220,0,38,9.147557846,8.508544304
15221,0,34,9.147557846,8.508544304
15222,0,27,9.147557846,8.508544304
15223,1,38,9.147557846,8.508544304
15224,1,37,9.286803292,8.899413189
15225,0,30,9.286803292,8.899413189
15226,0,36,9.286803292,8.899413189
15227,1,35,9.281170495,8.780315387
15228,0,26,9.281170495,8.780315387
15229,1,31,9.281170495,8.780315387
15230,0,27,9.281170495,8.780315387
15231,0,31,9.281170495,8.780315387
15232,0,27,9.281170495,8.780315387
15233,0,27,9.281170495,8.780315387
15234,1,37,9.281170495,8.780315387
15235,0,30,9.285849745,8.612133894
15236,1,30,9.285849745,8.612133894
15237,1,31,8.993681412,8.521962731
15238,0,28,8.993681412,8.521962731
15239,1,26,8.993681412,8.521962731
15240,0,24,8.993681412,8.521962731
15241,1,32,8.993681412,8.521962731
15242,0,31,8.993681412,8.521962731
15243,1,28,8.993681412,8.521962731
15244,1,27,8.993681412,8.521962731
15245,1,27,8.993681412,8.521962731
15246,1,33,8.993681412,8.521962731
15247,0,40,9.449186055,9.44928382
15248,0,31,9.449186055,9.44928382
15249,1,29,9.449186055,9.44928382
15250,1,32,9.436633322,9.331393265
15251,1,37,9.436633322,9.331393265
15252,0,30,9.436633322,9.331393265
15253,1,34,9.436633322,9.331393265
15254,1,29,9.436633322,9.331393265
15255,1,37,9.436633322,9.331393265
15256,0,31,9.436633322,9.331393265
15257,1,31,9.436633322,9.331393265
15258,1,27,9.449186055,9.44928382
15259,1,33,9.673350971,9.21921066
15260,0,28,9.673350971,9.21921066
15261,1,37,9.673350971,9.21921066
15262,0,27,9.673350971,9.21921066
15263,1,27,9.673350971,9.21921066
15264,1,29,9.374265083,9.191864507
15265,0,29,9.374265083,9.191864507
15266,1,40,9.374265083,9.191864507
15267,0,40,9.374265083,9.191864507
15268,1,36,9.374265083,9.191864507
15269,1,31,9.374265083,9.191864507
15270,0,34,9.374265083,9.191864507
15271,1,32,9.374265083,9.191864507
15272,1,32,9.374265083,9.191864507
15273,0,36,9.374265083,9.191864507
15274,0,35,9.374265083,9.191864507
15275,1,36,9.678506872,9.419045499
15276,0,30,9.678506872,9.419045499
15277,0,30,9.678506872,9.419045499
15278,0,29,9.678506872,9.419045499
15279,1,33,9.678506872,9.419045499
15280,1,31,9.780763674,9.354971064
15281,0,26,9.780763674,9.354971064
15282,1,30,9.780763674,9.354971064
15283,0,33,9.780763674,9.354971064
15284,0,29,9.780763674,9.354971064
15285,0,31,9.780763674,9.354971064
15286,1,35,9.780763674,9.354971064
15287,0,29,9.780763674,9.354971064
15288,1,27,9.780763674,9.354971064
15289,0,29,9.780763674,9.354971064
15290,0,37,9.780763674,9.354971064
15291,1,37,9.630044749,9.379491921
15292,0,30,9.630044749,9.379491921
15293,0,27,9.630044749,9.379491921
15294,0,34,9.563737746,9.29385596
15295,1,39,9.563737746,9.29385596
15296,1,35,9.563737746,9.29385596
15297,1,39,9.563737746,9.29385596
15298,1,36,9.563737746,9.29385596
15299,1,30,9.967510416,9.659919674
15300,1,34,9.967510416,9.659919674
15301,0,31,10.12705371,9.560641842
15302,1,36,10.12705371,9.560641842
15303,0,35,10.12705371,9.560641842
15304,1,31,10.12705371,9.560641842
15305,0,35,10.12705371,9.560641842
15306,0,33,10.12705371,9.560641842
15307,1,40,9.996109684,9.721743221
15308,1,32,9.996109684,9.721743221
15309,1,28,9.996109684,9.721743221
15310,0,38,9.971321201,9.363639561
15311,1,35,9.971321201,9.363639561
15312,0,29,9.971321201,9.363639561
15313,0,29,9.971321201,9.363639561
15314,1,35,9.971321201,9.363639561
15315,0,39,9.971321201,9.363639561
15316,0,29,9.971321201,9.363639561
15317,0,32,9.971321201,9.363639561
15318,0,32,9.971321201,9.363639561
15319,0,32,9.971321201,9.363639561
15320,1,34,9.971321201,9.363639561
15321,1,35,9.971321201,9.363639561
15322,0,38,10.1526403,9.327570073
15323,1,36,10.1526403,9.327570073
15324,1,36,10.1526403,9.327570073
15325,1,31,10.1526403,9.327570073
15326,1,26,10.1526403,9.327570073
15327,1,33,10.1526403,9.327570073
15328,1,35,10.1526403,9.327570073
15329,0,36,10.1526403,9.327570073
15330,1,36,10.1526403,9.327570073
15331,0,27,10.1526403,9.327570073
15332,1,39,10.1526403,9.327570073
15333,1,36,10.1526403,9.327570073
15334,1,26,10.1526403,9.327570073
15335,0,34,10.1526403,9.327570073
15336,1,37,10.1526403,9.327570073
15337,1,29,10.1526403,9.327570073
15338,1,31,10.1526403,9.327570073
15339,1,34,10.1526403,9.327570073
15340,1,34,10.1526403,9.327570073
15341,1,37,10.1526403,9.327570073
15342,1,29,10.1526403,9.327570073
15343,1,34,10.1526403,9.327570073
15344,1,39,10.1526403,9.327570073
15345,0,34,9.938732269,9.11921921
15346,1,32,9.938732269,9.11921921
15347,1,35,9.938732269,9.11921921
15348,0,24,9.938732269,9.11921921
15349,1,34,9.938732269,9.11921921
15350,0,31,9.938732269,9.11921921
15351,0,30,9.938732269,9.11921921
15352,1,31,9.938732269,9.11921921
15353,0,30,9.938732269,9.11921921
15354,1,30,9.938732269,9.11921921
15355,1,38,9.938732269,9.11921921
15356,0,31,9.938732269,9.11921921
15357,1,34,9.938732269,9.11921921
15358,1,28,9.938732269,9.11921921
15359,1,34,9.938732269,9.11921921
15360,1,31,9.938732269,9.11921921
15361,0,29,9.907503813,9.061676033
15362,0,32,9.907503813,9.061676033
15363,1,37,9.907503813,9.061676033
15364,0,36,9.907503813,9.061676033
15365,0,33,9.907503813,9.061676033
15366,1,31,9.907503813,9.061676033
15367,0,30,9.907503813,9.061676033
15368,0,31,9.907503813,9.061676033
15369,0,30,9.907503813,9.061676033
15370,1,29,10.11564979,9.264907016
15371,0,30,10.11564979,9.264907016
15372,0,33,10.11564979,9.264907016
15373,1,27,10.11564979,9.264907016
15374,1,32,9.873028866,9.259854079
15375,0,33,9.873028866,9.259854079
15376,1,32,9.873028866,9.259854079
15377,0,29,9.873028866,9.259854079
15378,0,28,9.873028866,9.259854079
15379,0,27,9.873028866,9.259854079
15380,0,29,9.873028866,9.259854079
15381,0,30,9.873028866,9.259854079
15382,0,29,9.873028866,9.259854079
15383,0,31,9.873028866,9.259854079
15384,0,30,9.873028866,9.259854079
15385,0,24,9.873028866,9.259854079
15386,0,35,9.845463478,9.164118048
15387,0,30,9.845463478,9.164118048
15388,0,35,9.845463478,9.164118048
15389,0,31,9.845463478,9.164118048
15390,1,38,9.845463478,9.164118048
15391,0,36,9.845463478,9.164118048
15392,0,38,9.845463478,9.164118048
15393,1,37,9.845463478,9.164118048
15394,1,38,9.845463478,9.164118048
15395,1,36,9.782397658,9.151300128
15396,1,36,9.782397658,9.151300128
15397,0,35,9.782397658,9.151300128
15398,1,35,9.782397658,9.151300128
15399,0,35,9.782397658,9.151300128
15400,0,33,9.782397658,9.151300128
15401,0,35,9.782397658,9.151300128
15402,0,34,9.782397658,9.151300128
15403,0,39,9.782397658,9.151300128
15404,0,33,9.852859213,8.976570072
15405,0,35,9.852859213,8.976570072
15406,0,35,9.852859213,8.976570072
15407,0,27,9.852859213,8.976570072
15408,0,39,9.852859213,8.976570072
15409,0,27,9.852859213,8.976570072
15410,0,29,9.852859213,8.976570072
15411,1,32,9.852859213,8.976570072
15412,1,32,9.852859213,8.976570072
15413,0,28,9.852859213,8.976570072
15414,0,35,9.852859213,8.976570072
15415,0,28,9.852859213,8.976570072
15416,0,30,9.852859213,8.976570072
15417,0,25,9.852859213,8.976570072
15418,0,36,9.852859213,8.976570072
15419,0,34,9.852859213,8.976570072
15420,1,38,9.852859213,8.976570072
15421,0,38,9.852859213,8.976570072
15422,0,30,9.852859213,8.976570072
15423,0,31,9.852859213,8.976570072
15424,1,33,9.852859213,8.976570072
15425,0,34,9.852859213,8.976570072
15426,1,36,9.852859213,8.976570072
15427,1,29,9.6837076,9.07385011
15428,1,35,9.6837076,9.07385011
15429,1,37,9.6837076,9.07385011
15430,1,34,9.6837076,9.07385011
15431,1,35,9.6837076,9.07385011
15432,1,36,9.6837076,9.07385011
15433,1,31,9.6837076,9.07385011
15434,1,33,9.6837076,9.07385011
15435,1,31,9.6837076,9.07385011
15436,1,30,9.6837076,9.07385011
15437,1,35,9.6837076,9.07385011
15438,0,32,9.583794764,9.013787248
15439,0,35,9.583794764,9.013787248
15440,1,39,9.583794764,9.013787248
15441,0,39,9.806235092,8.947724423
15442,1,35,9.806235092,8.947724423
15443,0,33,9.806235092,8.947724423
15444,0,28,9.806235092,8.947724423
15445,1,27,9.806235092,8.947724423
15446,0,38,9.806235092,8.947724423
15447,1,28,9.806235092,8.947724423
15448,0,35,9.806235092,8.947724423
15449,0,36,9.806235092,8.947724423
15450,0,33,9.806235092,8.947724423
15451,0,32,9.806235092,8.947724423
15452,0,31,9.806235092,8.947724423
15453,0,27,9.806235092,8.947724423
15454,1,36,9.40112168,9.084008891
15455,1,37,9.40112168,9.084008891
15456,0,30,9.40112168,9.084008891
15457,0,30,9.40112168,9.084008891
15458,1,38,9.40112168,9.084008891
15459,1,34,9.40112168,9.084008891
15460,0,32,9.40112168,9.084008891
15461,1,40,9.40112168,9.084008891
15462,1,32,9.40112168,9.084008891
15463,0,29,9.40112168,9.084008891
15464,0,26,9.524518951,8.876776292
15465,0,27,9.524518951,8.876776292
15466,0,30,9.524518951,8.876776292
15467,0,30,9.524518951,8.876776292
15468,1,33,9.465837563,8.869812434
15469,0,29,9.465837563,8.869812434
15470,1,36,9.465837563,8.869812434
15471,0,28,9.465837563,8.869812434
15472,0,30,9.465837563,8.869812434
15473,0,26,9.465837563,8.869812434
15474,0,30,9.465837563,8.869812434
15475,1,38,9.465837563,8.869812434
15476,1,37,9.465837563,8.869812434
15477,1,29,9.465837563,8.869812434
15478,0,31,9.579474428,8.507146388
15479,1,36,9.579474428,8.507146388
15480,0,26,9.579474428,8.507146388
15481,0,37,9.579474428,8.507146388
15482,1,27,9.433424881,8.688363453
15483,0,34,9.433424881,8.688363453
15484,1,26,9.433424881,8.688363453
15485,1,40,9.433424881,8.688363453
15486,1,37,9.433424881,8.688363453
15487,0,33,9.433424881,8.688363453
15488,1,32,9.433424881,8.688363453
15489,1,35,9.433424881,8.688363453
15490,1,25,9.433424881,8.688363453
15491,0,33,9.433424881,8.688363453
15492,0,28,9.433424881,8.688363453
15493,1,36,9.433424881,8.688363453
15494,1,38,9.433424881,8.688363453
15495,1,36,9.433424881,8.688363453
15496,0,30,9.366033349,8.517043612
15497,1,33,9.366033349,8.517043612
15498,1,33,9.366033349,8.517043612
15499,0,29,9.366033349,8.517043612
15500,0,27,9.366033349,8.517043612
15501,0,25,9.366033349,8.517043612
15502,0,29,9.366033349,8.517043612
15503,0,29,9.366033349,8.517043612
15504,1,24,9.366033349,8.517043612
15505,0,34,9.366033349,8.517043612
15506,1,35,9.366033349,8.517043612
15507,1,35,9.366033349,8.517043612
15508,1,31,9.366033349,8.517043612
15509,1,31,9.806650468,8.764181311
15510,0,28,9.806650468,8.764181311
15511,0,35,9.806650468,8.764181311
15512,0,29,9.806650468,8.764181311
15513,1,36,9.806650468,8.764181311
15514,1,34,9.806650468,8.764181311
15515,0,28,9.806650468,8.764181311
15516,0,26,9.806650468,8.764181311
15517,0,33,9.806650468,8.764181311
15518,0,36,9.806650468,8.764181311
15519,0,29,9.806650468,8.764181311
15520,1,34,9.806650468,8.764181311
15521,1,35,9.806650468,8.764181311
15522,1,37,9.806650468,8.764181311
15523,1,39,9.806650468,8.764181311
15524,0,28,9.806650468,8.764181311
15525,0,29,9.806650468,8.764181311
15526,1,38,9.806650468,8.764181311
15527,0,31,9.806650468,8.764181311
15528,0,33,9.736487417,8.626389572
15529,1,28,9.736487417,8.626389572
15530,1,33,9.736487417,8.626389572
15531,0,30,9.736487417,8.626389572
15532,0,27,9.736487417,8.626389572
15533,0,30,9.736487417,8.626389572
15534,1,35,9.736487417,8.626389572
15535,1,38,9.718859145,8.469854437
15536,1,37,7.62394223,9.106586782
15537,0,30,7.62394223,9.106586782
15538,1,27,7.62394223,9.106586782
15539,1,33,7.62394223,9.106586782
15540,0,27,7.72968061,9.244194893
15541,0,31,7.72968061,9.244194893
15542,1,26,7.72968061,9.244194893
15543,1,28,7.72968061,9.244194893
15544,1,40,7.72968061,9.244194893
15545,0,26,7.72968061,9.244194893
15546,1,35,7.864853265,9.033177732
15547,0,36,7.864853265,9.033177732
15548,0,35,7.864853265,9.033177732
15549,1,39,7.935432575,9.244598118
15550,1,28,7.935432575,9.244598118
15551,1,38,7.935432575,9.244598118
15552,1,34,7.935432575,9.244598118
15553,1,30,7.935432575,9.244598118
15554,1,38,7.935432575,9.244598118
15555,1,33,7.935432575,9.244598118
